Theta	Offset	RA-SDSS	DEC-SDSS	PosErr-SDSS	RA-Galaxies	DEC-Galaxies	PosErr-Galaxies
 0.1	0.01	  218.783730	   13.149142	  6.00	  218.783750	   13.149140	  6.00
 0.0	0.00	  172.787040	   13.570396	  6.00	  172.787040	   13.570390	  6.00
 0.0	0.00	  166.383470	   12.362018	  6.00	  166.383470	   12.362020	  6.00
 0.1	0.02	  175.236420	   14.074218	  6.00	  175.236460	   14.074220	  6.00
 0.2	0.02	  152.322350	    5.404036	  6.00	  152.322370	    5.404080	  6.00
 0.0	0.00	  245.945000	   11.739800	  6.00	  245.945000	   11.739800	  6.00
 0.0	0.00	  120.550570	    8.938131	  6.00	  120.550570	    8.938131	  6.00
 0.0	0.01	  158.733880	   11.492377	  6.00	  158.733880	   11.492390	  6.00
 0.0	0.00	  162.944490	   13.976544	  6.00	  162.944490	   13.976540	  6.00
 0.1	0.02	  147.679810	    9.951060	  6.00	  147.679790	    9.951030	  6.00
 0.0	0.00	  241.207300	   14.877864	  6.00	  241.207300	   14.877864	  6.00
 0.0	0.00	  233.782900	   12.337069	  6.00	  233.782900	   12.337069	  6.00
 0.0	0.00	  135.261600	   11.553727	  6.00	  135.261600	   11.553727	  6.00
 1.3	0.15	  209.267890	   14.101811	  6.00	  209.267650	   14.101530	  6.00
 0.0	0.00	  151.463670	    5.006215	  6.00	  151.463670	    5.006220	  6.00
 0.0	0.00	  153.495460	    7.024004	  6.00	  153.495460	    7.024000	  6.00
 0.0	0.00	  239.981090	    6.884081	  6.00	  239.981080	    6.884080	  6.00
 0.0	0.00	  131.355860	   15.329457	  6.00	  131.355860	   15.329457	  6.00
 0.4	0.05	  138.212030	    6.475877	  6.00	  138.212120	    6.475810	  6.00
 0.0	0.00	  241.143190	   14.931070	  6.00	  241.143190	   14.931070	  6.00
 0.1	0.01	  144.502720	    6.924388	  6.00	  144.502750	    6.924370	  6.00
 0.0	0.00	  238.687800	   14.584015	  6.00	  238.687800	   14.584015	  6.00
 0.0	0.00	  139.731350	   13.820147	  6.00	  139.731350	   13.820147	  6.00
 0.2	0.02	  145.578910	    4.689394	  6.00	  145.578960	    4.689390	  6.00
 0.0	0.00	  130.652430	   10.553878	  6.00	  130.652430	   10.553878	  6.00
 0.0	0.00	  169.675780	   12.561608	  6.00	  169.675780	   12.561608	  6.00
 3.8	0.45	  201.754930	   10.055933	  6.00	  201.755900	   10.056390	  6.00
 0.0	0.00	  138.194460	    8.938882	  6.00	  138.194460	    8.938882	  6.00
 0.0	0.00	  218.404930	   11.217305	  6.00	  218.404930	   11.217300	  6.00
 0.0	0.00	  177.074550	   12.725879	  6.00	  177.074550	   12.725880	  6.00
 0.0	0.00	  144.358700	    8.689279	  6.00	  144.358710	    8.689280	  6.00
 0.0	0.00	  236.452570	   15.516478	  6.00	  236.452570	   15.516478	  6.00
 0.0	0.00	  121.732060	    6.554147	  6.00	  121.732060	    6.554150	  6.00
 0.0	0.00	  170.906740	   12.895786	  6.00	  170.906740	   12.895790	  6.00
 0.0	0.00	  142.442390	    8.043285	  6.00	  142.442380	    8.043280	  6.00
 0.0	0.00	  125.608030	    4.163253	  6.00	  125.608030	    4.163250	  6.00
 0.0	0.00	  130.635950	   14.288252	  6.00	  130.635950	   14.288252	  6.00
 0.0	0.00	  213.321040	   14.027099	  6.00	  213.321040	   14.027100	  6.00
 0.0	0.00	  141.316180	   11.596885	  6.00	  141.316180	   11.596890	  6.00
 0.0	0.00	  241.405080	   14.411480	  6.00	  241.405080	   14.411480	  6.00
 0.0	0.00	  169.516140	   10.244444	  6.00	  169.516130	   10.244450	  6.00
 0.0	0.01	  162.249090	   10.835411	  6.00	  162.249080	   10.835420	  6.00
 0.1	0.02	  158.661600	    7.031550	  6.00	  158.661620	    7.031580	  6.00
 0.0	0.00	  160.420700	   13.824877	  6.00	  160.420700	   13.824880	  6.00
 0.1	0.01	  177.379320	   15.261037	  6.00	  177.379290	   15.261030	  6.00
 0.0	0.00	  143.280010	   10.178286	  6.00	  143.280010	   10.178280	  6.00
 0.0	0.00	  211.066010	    4.112179	  6.00	  211.066010	    4.112190	  6.00
 0.0	0.00	  120.575570	   15.451955	  6.00	  120.575570	   15.451955	  6.00
 0.1	0.01	  151.850230	    5.325283	  6.00	  151.850250	    5.325310	  6.00
 2.9	0.34	  232.912660	   15.591671	  6.00	  232.912790	   15.592470	  6.00
 0.0	0.00	  203.904870	   14.360954	  6.00	  203.904870	   14.360950	  6.00
 0.0	0.00	  137.773220	    9.349556	  6.00	  137.773220	    9.349560	  6.00
 1.1	0.13	  209.348480	    5.573828	  6.00	  209.348210	    5.573670	  6.00
 0.0	0.00	  243.443270	    9.633552	  6.00	  243.443270	    9.633552	  6.00
 1.1	0.13	  241.327110	   15.166315	  6.00	  241.326830	   15.166440	  6.00
 0.0	0.00	  141.162830	   11.329146	  6.00	  141.162830	   11.329140	  6.00
 0.0	0.00	  223.181320	   11.672219	  6.00	  223.181320	   11.672220	  6.00
 0.1	0.01	  215.181420	    4.143631	  6.00	  215.181440	    4.143630	  6.00
 0.0	0.00	  235.276460	    4.752828	  6.00	  235.276460	    4.752828	  6.00
 0.0	0.00	  210.137120	    8.994931	  6.00	  210.137120	    8.994931	  6.00
 0.1	0.01	  162.756260	   13.333485	  6.00	  162.756290	   13.333470	  6.00
 0.1	0.01	  211.156340	   13.214264	  6.00	  211.156330	   13.214280	  6.00
 0.0	0.00	  206.277170	    6.519567	  6.00	  206.277170	    6.519567	  6.00
 0.0	0.00	  143.389560	   10.387321	  6.00	  143.389560	   10.387320	  6.00
 0.0	0.00	  151.888300	   13.106561	  6.00	  151.888300	   13.106560	  6.00
 0.0	0.00	  142.067360	   11.077058	  6.00	  142.067370	   11.077060	  6.00
 0.0	0.00	  211.768210	   10.712578	  6.00	  211.768210	   10.712580	  6.00
 0.0	0.00	  213.428830	   13.987122	  6.00	  213.428830	   13.987120	  6.00
 0.0	0.00	  125.556560	    4.197696	  6.00	  125.556550	    4.197700	  6.00
 0.2	0.02	  158.005380	    4.346101	  6.00	  158.005330	    4.346080	  6.00
 0.0	0.00	  120.418260	    8.789202	  6.00	  120.418260	    8.789202	  6.00
 0.0	0.00	  241.142090	   10.951197	  6.00	  241.142090	   10.951197	  6.00
 0.0	0.00	  141.452070	   11.454235	  6.00	  141.452070	   11.454230	  6.00
 0.0	0.00	  241.079660	   14.759983	  6.00	  241.079660	   14.759983	  6.00
 0.1	0.01	  217.529890	    8.704469	  6.00	  217.529920	    8.704470	  6.00
 0.0	0.00	  155.409370	   12.576123	  6.00	  155.409370	   12.576123	  6.00
 0.1	0.01	  207.928790	    5.446501	  6.00	  207.928790	    5.446520	  6.00
 0.0	0.01	  120.727840	   14.425273	  6.00	  120.727830	   14.425280	  6.00
 0.0	0.00	  168.817330	   14.698611	  6.00	  168.817330	   14.698610	  6.00
 0.0	0.00	  160.610460	   13.957149	  6.00	  160.610460	   13.957150	  6.00
 0.0	0.01	  142.983070	    7.536200	  6.00	  142.983080	    7.536190	  6.00
 0.0	0.00	  142.951670	   10.408254	  6.00	  142.951670	   10.408250	  6.00
 0.0	0.00	  150.016430	    4.812522	  6.00	  150.016420	    4.812520	  6.00
 0.0	0.00	  120.945270	    9.711756	  6.00	  120.945270	    9.711756	  6.00
 0.0	0.00	  239.465000	   15.844434	  6.00	  239.465000	   15.844434	  6.00
 0.0	0.00	  138.738900	    6.005168	  6.00	  138.738890	    6.005170	  6.00
 0.0	0.00	  163.019970	   15.030458	  6.00	  163.019970	   15.030460	  6.00
 0.0	0.00	  158.954090	    8.483318	  6.00	  158.954090	    8.483318	  6.00
 0.1	0.01	  155.859720	   12.595152	  6.00	  155.859750	   12.595140	  6.00
 0.1	0.01	  176.342080	    9.162115	  6.00	  176.342100	    9.162140	  6.00
 0.0	0.00	  126.626830	   11.786083	  6.00	  126.626830	   11.786083	  6.00
 0.0	0.00	  176.733070	   15.940085	  6.00	  176.733070	   15.940080	  6.00
 0.1	0.01	  169.254920	    4.662273	  6.00	  169.254900	    4.662280	  6.00
 0.1	0.01	  206.989350	    4.314046	  6.00	  206.989370	    4.314060	  6.00
 0.0	0.00	  120.374150	   15.714392	  6.00	  120.374150	   15.714392	  6.00
 0.0	0.01	  169.809960	   11.952158	  6.00	  169.809960	   11.952170	  6.00
 0.0	0.00	  210.563550	    8.006394	  6.00	  210.563550	    8.006394	  6.00
 0.0	0.00	  143.433760	    9.710854	  6.00	  143.433750	    9.710860	  6.00
 0.0	0.00	  176.494660	   13.791227	  6.00	  176.494660	   13.791230	  6.00
 0.0	0.00	  146.154670	   10.012885	  6.00	  146.154670	   10.012880	  6.00
 0.0	0.00	  245.223230	   10.563788	  6.00	  245.223230	   10.563788	  6.00
 2.4	0.28	  168.216700	   10.200004	  6.00	  168.216040	   10.200170	  6.00
 0.1	0.01	  143.032350	   10.237059	  6.00	  143.032330	   10.237060	  6.00
 0.1	0.01	  217.312440	    5.985383	  6.00	  217.312460	    5.985390	  6.00
 0.0	0.00	  176.133630	    6.704015	  6.00	  176.133630	    6.704015	  6.00
 0.0	0.00	  133.958230	   13.158306	  6.00	  133.958230	   13.158306	  6.00
 0.0	0.00	  241.110540	   14.722185	  6.00	  241.110540	   14.722185	  6.00
 0.2	0.02	  212.406920	    5.096229	  6.00	  212.406880	    5.096270	  6.00
 0.0	0.00	  147.676520	    8.731556	  6.00	  147.676510	    8.731560	  6.00
 0.0	0.00	  209.581170	    6.256827	  6.00	  209.581170	    6.256827	  6.00
 0.1	0.01	  148.245160	    8.029011	  6.00	  148.245130	    8.029000	  6.00
 0.0	0.00	  162.579010	   13.271856	  6.00	  162.579010	   13.271860	  6.00
 0.1	0.01	  167.347140	   10.834094	  6.00	  167.347130	   10.834080	  6.00
 0.0	0.00	  198.447110	   10.053086	  6.00	  198.447110	   10.053090	  6.00
 0.0	0.00	  215.503920	   11.380560	  6.00	  215.503920	   11.380560	  6.00
 0.4	0.05	  209.088930	    5.328975	  6.00	  209.088820	    5.328960	  6.00
 0.0	0.00	  162.223970	   14.124524	  6.00	  162.223970	   14.124520	  6.00
 0.0	0.01	  203.528920	    9.262018	  6.00	  203.528920	    9.262030	  6.00
 0.0	0.00	  219.170590	   11.576879	  6.00	  219.170590	   11.576880	  6.00
 0.0	0.00	  162.837100	   12.848920	  6.00	  162.837100	   12.848920	  6.00
 0.0	0.00	  120.416790	    8.589649	  6.00	  120.416790	    8.589649	  6.00
 0.6	0.07	  145.759220	    5.028932	  6.00	  145.759080	    5.029030	  6.00
 2.6	0.31	  234.591370	   12.960586	  6.00	  234.592080	   12.960830	  6.00
 0.0	0.00	  209.680580	    6.500959	  6.00	  209.680580	    6.500959	  6.00
 0.0	0.00	  120.448740	    9.605455	  6.00	  120.448740	    9.605455	  6.00
 0.0	0.00	  203.657450	    8.793605	  6.00	  203.657460	    8.793610	  6.00
 0.0	0.00	  161.147000	   13.939648	  6.00	  161.147000	   13.939650	  6.00
 0.0	0.00	  143.036720	    8.469667	  6.00	  143.036720	    8.469660	  6.00
 0.1	0.01	  209.231580	    5.151896	  6.00	  209.231580	    5.151880	  6.00
 0.2	0.02	  170.546130	    4.661513	  6.00	  170.546120	    4.661560	  6.00
 0.0	0.00	  162.880610	   14.114770	  6.00	  162.880610	   14.114770	  6.00
 0.0	0.00	  204.711560	    8.108076	  6.00	  204.711560	    8.108076	  6.00
 0.0	0.00	  146.037910	    5.936883	  6.00	  146.037910	    5.936883	  6.00
 0.0	0.00	  204.627700	    8.442322	  6.00	  204.627700	    8.442322	  6.00
 0.1	0.01	  231.730720	    9.782654	  6.00	  231.730710	    9.782670	  6.00
 0.0	0.00	  129.138500	    5.178480	  6.00	  129.138500	    5.178480	  6.00
 0.0	0.00	  121.035490	    8.992288	  6.00	  121.035490	    8.992288	  6.00
 0.0	0.00	  234.472710	   14.029837	  6.00	  234.472710	   14.029837	  6.00
 0.0	0.00	  177.511390	   15.023189	  6.00	  177.511390	   15.023189	  6.00
 0.0	0.00	  169.839140	   14.075455	  6.00	  169.839140	   14.075455	  6.00
 0.0	0.00	  170.600090	   12.979564	  6.00	  170.600080	   12.979560	  6.00
 0.0	0.00	  164.716480	   14.130079	  6.00	  164.716480	   14.130080	  6.00
 0.0	0.00	  169.254380	   13.099644	  6.00	  169.254380	   13.099640	  6.00
 0.0	0.00	  220.114780	    5.531906	  6.00	  220.114780	    5.531910	  6.00
 0.0	0.00	  163.489870	    4.258948	  6.00	  163.489870	    4.258948	  6.00
 0.0	0.00	  161.724950	   13.779382	  6.00	  161.724950	   13.779380	  6.00
 0.0	0.00	  170.829490	   13.629783	  6.00	  170.829490	   13.629780	  6.00
 0.0	0.00	  217.389230	    4.170366	  6.00	  217.389230	    4.170370	  6.00
 0.0	0.00	  205.077400	    6.040959	  6.00	  205.077400	    6.040959	  6.00
 0.0	0.00	  161.672160	   12.327047	  6.00	  161.672160	   12.327050	  6.00
 0.0	0.00	  172.101150	    6.117855	  6.00	  172.101150	    6.117850	  6.00
 0.0	0.00	  163.081290	   11.043211	  6.00	  163.081290	   11.043210	  6.00
 0.7	0.08	  208.045190	    5.503632	  6.00	  208.045210	    5.503830	  6.00
 0.0	0.00	  215.185550	    8.626627	  6.00	  215.185550	    8.626630	  6.00
 0.0	0.00	  170.730660	   13.441287	  6.00	  170.730660	   13.441290	  6.00
 0.0	0.00	  121.663940	    7.909028	  6.00	  121.663940	    7.909028	  6.00
 0.0	0.00	  139.232100	   14.713848	  6.00	  139.232100	   14.713848	  6.00
 1.0	0.11	  197.277030	    5.243366	  6.00	  197.276960	    5.243110	  6.00
 0.0	0.00	  143.353530	   10.165538	  6.00	  143.353530	   10.165540	  6.00
24.8	2.93	  137.336820	   15.796496	  6.00	  137.343980	   15.796160	  6.00
 0.0	0.00	  137.336820	   15.796496	  6.00	  137.336820	   15.796496	  6.00
 0.0	0.00	  141.100770	   11.984680	  6.00	  141.100770	   11.984680	  6.00
 0.1	0.01	  176.317410	   13.872543	  6.00	  176.317420	   13.872560	  6.00
 0.6	0.07	  147.854980	    9.051633	  6.00	  147.855120	    9.051530	  6.00
 0.0	0.00	  143.494030	   10.157871	  6.00	  143.494030	   10.157870	  6.00
 0.1	0.01	  208.761270	    5.090312	  6.00	  208.761270	    5.090340	  6.00
 0.1	0.01	  177.056250	   12.655344	  6.00	  177.056250	   12.655330	  6.00
 0.0	0.00	  209.137830	    8.609234	  6.00	  209.137830	    8.609234	  6.00
 0.5	0.06	  136.302180	    5.868196	  6.00	  136.302080	    5.868110	  6.00
 0.0	0.00	  176.239750	   13.387487	  6.00	  176.239750	   13.387490	  6.00
 0.1	0.01	  141.294490	   11.533010	  6.00	  141.294500	   11.533000	  6.00
 0.0	0.00	  120.436350	   15.585960	  6.00	  120.436350	   15.585960	  6.00
 0.1	0.01	  143.255450	   10.329294	  6.00	  143.255450	   10.329280	  6.00
 0.3	0.03	  208.332650	    5.771647	  6.00	  208.332580	    5.771640	  6.00
 0.0	0.00	  173.596690	   15.667336	  6.00	  173.596690	   15.667340	  6.00
 0.0	0.00	  210.670910	    8.249791	  6.00	  210.670910	    8.249791	  6.00
 0.0	0.00	  218.844940	    5.276552	  6.00	  218.844940	    5.276550	  6.00
 0.0	0.00	  120.624100	    9.462021	  6.00	  120.624100	    9.462021	  6.00
 0.0	0.00	  150.264040	    4.619273	  6.00	  150.264030	    4.619270	  6.00
12.7	1.49	  237.256450	    5.189381	  6.00	  237.255230	    5.186080	  6.00
 0.0	0.00	  218.351400	    4.450463	  6.00	  218.351410	    4.450460	  6.00
 0.0	0.00	  119.777320	    9.854413	  6.00	  119.777320	    9.854413	  6.00
 0.0	0.00	  120.545610	    9.361615	  6.00	  120.545610	    9.361615	  6.00
 0.0	0.00	  120.319210	    9.264818	  6.00	  120.319210	    9.264820	  6.00
 0.0	0.00	  149.931220	   11.660747	  6.00	  149.931220	   11.660750	  6.00
 0.0	0.00	  146.703960	    9.736134	  6.00	  146.703960	    9.736130	  6.00
 0.0	0.00	  166.633770	   11.385419	  6.00	  166.633770	   11.385420	  6.00
 0.0	0.00	  120.657740	    9.500088	  6.00	  120.657740	    9.500090	  6.00
 0.0	0.00	  125.515040	    8.752611	  6.00	  125.515040	    8.752610	  6.00
 0.0	0.00	  126.107630	    4.247681	  6.00	  126.107630	    4.247680	  6.00
 0.0	0.00	  164.656540	    9.050449	  6.00	  164.656530	    9.050450	  6.00
 0.0	0.00	  212.247210	   14.758197	  6.00	  212.247210	   14.758197	  6.00
 0.0	0.00	  149.486240	   10.432454	  6.00	  149.486240	   10.432454	  6.00
 0.0	0.00	  120.152970	   15.684197	  6.00	  120.152970	   15.684200	  6.00
 0.0	0.00	  135.657120	   13.073259	  6.00	  135.657120	   13.073259	  6.00
 0.0	0.00	  245.716860	   11.371011	  6.00	  245.716860	   11.371011	  6.00
 0.0	0.00	  159.160170	   14.171103	  6.00	  159.160170	   14.171100	  6.00
 0.1	0.01	  146.514770	    4.403435	  6.00	  146.514760	    4.403450	  6.00
 0.3	0.04	  145.100380	   14.922633	  6.00	  145.100290	   14.922640	  6.00
 0.1	0.01	  209.308510	    4.307321	  6.00	  209.308500	    4.307310	  6.00
 0.0	0.00	  165.216400	   13.881329	  6.00	  165.216400	   13.881329	  6.00
